timestamp,closescaled,OBVscaled,Y_value,RSI
2003-05-16,0.211037143,0.26409930870000003,0.19523424379999998,0.6344440652612491
2003-05-15,0.21669881170000002,0.2781614632,0.211037143,0.702345868443361
2003-05-14,0.209232875,0.2635408652,0.21669881170000002,0.6177015626881033
2003-05-13,0.21719654079999998,0.2794979813,0.209232875,0.6463682727111142
2003-05-12,0.21109935920000003,0.2616551664,0.21719654079999998,0.6249556184469853
2003-05-09,0.202078019,0.2442705509,0.21109935920000003,0.6485802619438383
2003-05-08,0.1927455982,0.23146196100000002,0.202078019,0.568313567399757
2003-05-07,0.196665215,0.2462581405,0.1927455982,0.6341148016120866
2003-05-06,0.2018291545,0.26016179829999997,0.196665215,0.6733058149428164
2003-05-05,0.19566975670000003,0.2448069696,0.2018291545,0.7128445798215268
2003-05-02,0.2022024513,0.26051769539999997,0.19566975670000003,0.7828279363067493
2003-05-01,0.19175014,0.24326440579999997,0.2022024513,0.7437539781680755
2003-04-30,0.1855907422,0.2278558528,0.19175014,0.7316949200720534
2003-04-29,0.1903191688,0.2452388216,0.1855907422,0.6977557406694636
2003-04-28,0.1869594973,0.22736595399999998,0.1903191688,0.6667191584241832
2003-04-25,0.1792446961,0.2142671299,0.1869594973,0.6202087315797917
2003-04-24,0.1874572264,0.228245096,0.1792446961,0.6272223076767156
2003-04-23,0.190879114,0.2404791869,0.1874572264,0.6652365256811309
2003-04-22,0.1901325204,0.2258964634,0.190879114,0.7228693125734531
2003-04-21,0.1760094569,0.2062539907,0.1901325204,0.6846833773075935
2003-04-17,0.18160890940000002,0.2200522586,0.1760094569,0.6149883134995862
2003-04-16,0.17302308219999998,0.20193403,0.18160890940000002,0.5541493860730915
2003-04-15,0.1724631369,0.17972247030000002,0.17302308219999998,0.5476806804874984
2003-04-14,0.1555403472,0.1517004635,0.1724631369,0.3827535922095513
2003-04-11,0.14732781679999998,0.1331625274,0.1555403472,0.37470552059063666
2003-04-10,0.14894543640000002,0.1487518078,0.14732781679999998,0.3209188478633007
2003-04-09,0.1470789523,0.1345898209,0.14894543640000002,0.4091167221067762
2003-04-08,0.1555403472,0.1521751302,0.1470789523,0.44925847482761927
2003-04-07,0.15802899269999998,0.16876088120000002,0.1555403472,0.4476985860809708
2003-04-04,0.1600199092,0.18704234079999998,0.15802899269999998,0.45663623190806646
2003-04-03,0.1669881167,0.2055370506,0.1600199092,0.5839190624302555
2003-04-02,0.1641883905,0.18572784760000002,0.1669881167,0.5865234401813594
2003-04-01,0.14720338460000001,0.1657611772,0.1641883905,0.6013284152907274
2003-03-31,0.1453369004,0.1495792839,0.14720338460000001,0.5895552317632303
2003-03-28,0.16039320599999998,0.1705115491,0.1453369004,0.6575457002566067
2003-03-27,0.1641261743,0.1841982518,0.16039320599999998,0.6004314255793932
