timestamp,open,high,low,close,volume,OBV,closescaled,OBVscaled
2015-09-08,145.86,147.34,145.66,147.23,3933010,918300117,0.5733839358,0.3417771244
2015-09-04,144.57,145.4,143.32,143.7,4201068,914367107,0.5514216388,0.3336814229
2015-09-03,146.05,148.03,145.77,146.78,3603518,918568175,0.5705842095,0.3423288946
2015-09-02,144.92,145.08,143.18,145.05,4251778,914964657,0.5598208175,0.3349114189
2015-09-01,144.84,144.98,141.85,142.68,5271696,910712879,0.5450755926,0.3261595658
2015-08-31,147.26,148.4,146.26,147.89,4093078,915984575,0.577490201,0.3370108165
2015-08-28,147.75,148.2,147.18,147.98,4076211,920077653,0.5780501462,0.3454360017
2015-08-27,148.63,148.97,145.66,148.54,4975966,924153864,0.58153425,0.353826468
2015-08-26,144.09,146.98,142.14,146.7,6197229,919177898,0.5700864804,0.3435839475
2015-08-25,146.94,147.11,140.62,140.96,7071869,912980669,0.5343744167,0.3308275811
2015-08-24,143.47,147.76,142.32,143.47,10186817,920052538,0.5499906676,0.345384305
2015-08-21,151.5,153.19,148.7,148.85,7360898,930239355,0.5834629503,0.366352833
2015-08-20,152.74,153.91,152.5,152.66,4011514,937600253,0.6071672992,0.3815044937
2015-08-19,155.15,155.67,153.41,153.94,4205904,941611767,0.615130965,0.3897617877
2015-08-18,155.51,156.52,155.25,156.01,2018337,945817671,0.6280097057,0.3984192138
2015-08-17,155.2,156.69,154.7,156.31,2249554,947836008,0.6298761899,0.4025737555
2015-08-14,155,156.21,154.58,155.75,3226434,945586454,0.6263920861,0.3979432771
2015-08-13,156.06,156.09,154.3171,155.07,2533318,942360020,0.6221613887,0.3913019905
2015-08-12,154.26,156.52,153.95,156.16,3624852,944893338,0.6289429478,0.3965165683
2015-08-11,155.96,155.99,154.86,155.51,3167111,941268486,0.6248988988,0.3890551787
2015-08-10,156.77,157.4652,156.12,156.75,4613371,944435597,0.6326137,0.3955743549
2015-08-07,155.89,156.25,154.335,155.12,3794897,939822226,0.6224724694,0.3860781994
2015-08-06,157.13,157.54,156.18,156.32,3004487,943617123,0.629938406,0.3938896093
2015-08-05,159.1,159.54,157.48,157.9,3463034,946621610,0.639768556,0.4000740406
2015-08-04,158.4,158.82,156.87,157.6,5260575,943158576,0.6379020718,0.3929457369
2015-08-03,161.7,161.85,157.9,158.71,4615511,948419151,0.6448080632,0.4037740961
2015-07-31,161.4,162.06,160.63,161.99,3580226,953034662,0.6652149568,0.4132746566
2015-07-30,160.5,161.4,159.75,160.96,1994660,949454436,0.6588066945,0.4059051251
2015-07-29,160,161.5,159.39,161.09,3378396,951449096,0.6596155043,0.4100109301
2015-07-28,159.91,160.19,158.5,160.05,2720890,948070700,0.6531450258,0.4030568451
2015-07-27,159,160.18,158.6,159.07,3706240,945349810,0.6470478442,0.3974561695
2015-07-24,161.29,161.93,159.41,159.75,3777631,949056050,0.6512785417,0.405085088
2015-07-23,160.27,162.75,159.83,161.73,5034246,952833681,0.6635973371,0.4128609577
2015-07-22,162.73,163.0695,159.7,160.35,7180385,947799435,0.65501151,0.4024984737
2015-07-21,164.34,166.35,162.02,163.07,13747503,954979820,0.6719342998,0.4172785668
2015-07-20,172.79,173.78,172.14,173.22,7335491,968727323,0.7350836807,0.4455764051
2015-07-17,170.33,172.52,170.1,172.51,4356391,961391832,0.7306663348,0.4304770421
2015-07-16,169.47,171.09,169.16,171,3529874,957035441,0.7212716979,0.4215098538
2015-07-15,168.48,169.27,168,168.53,1998004,953505567,0.7059043116,0.4142439667
2015-07-14,169.43,169.54,168.24,168.61,3025263,955503571,0.7064020407,0.418356655
2015-07-13,167.93,169.89,167.52,169.38,4228963,958528834,0.7111926834,0.4245838515
2015-07-10,165.66,167.4,165.515,166.95,4538349,954299871,0.6960741616,0.4158789608
2015-07-09,165.34,165.51,163.7,163.85,4199708,949761522,0.6767871586,0.4065372305
2015-07-08,164,164.94,162.68,163.16,2776286,945561814,0.672494245,0.3978925582
2015-07-07,164.94,165.35,162.2317,165,3549861,948338100,0.6839420146,0.4036072609
2015-07-06,163.83,165.23,163.52,164.73,3079782,944788239,0.6822621788,0.3963002326
2015-07-02,165.05,165.32,164.42,165.09,2852696,947868021,0.6845019598,0.402639651
2015-07-01,163.97,165.61,163.6,164.49,3214547,945015325,0.6807689915,0.3967676661
2015-06-30,163.99,164,162.12,162.66,3597288,941800778,0.6693834381,0.3901508477
2015-06-29,163.92,165.35,162.89,162.97,3314679,945398066,0.6713121384,0.3975554996
2015-06-26,166.23,166.8116,165.23,165.46,8945485,948712745,0.6868039569,0.4043784295
2015-06-25,167.8,168.13,166.08,166.08,2408780,957658230,0.6906613576,0.4227918016
2015-06-24,168.71,168.84,166.8301,166.97,3548079,960067010,0.6961985939,0.4277500306
2015-06-23,168.38,169.97,167.573,168.62,3701637,963615089,0.7064642568,0.4350533907
2015-06-22,167.65,168.34,167.2,167.73,2335796,959913452,0.7009270205,0.427433947
2015-06-19,167.62,168.42,166.77,166.99,7072020,957577656,0.6963230262,0.4226259483
2015-06-18,167.05,168.72,167.05,168.25,3330864,964649676,0.7041622597,0.437182983
2015-06-17,167,167.8476,166.1,167.17,2862993,961318812,0.6974429167,0.4303267378
2015-06-16,166.33,167.4,165.91,166.84,3249842,958455819,0.6953897841,0.4244335576
2015-06-15,165.33,166.44,164.25,166.26,4245657,955205977,0.6917812481,0.417744088
2015-06-12,168.23,168.3,166.69,166.99,3065085,959451634,0.6963230262,0.4264833416
2015-06-11,169.26,170.44,168.54,168.78,3464013,962516719,0.7074597151,0.4327925077
2015-06-10,166.49,169.39,166.06,168.92,4680545,965980732,0.708330741,0.4399228265
2015-06-09,165.34,166.02,163.37,165.68,3395901,961300187,0.688172712,0.4302884001
2015-06-08,167.17,167.28,165.02,165.34,3758726,957904286,0.6860573633,0.4232982829
2015-06-05,168.25,168.9103,167.2,167.4,3100505,961663012,0.6988738879,0.4310352385
2015-06-04,169.53,170.6,167.93,168.38,3079334,964763517,0.7049710695,0.4374173131
2015-06-03,170.5,171.5601,169.63,169.92,2131031,967842851,0.7145523549,0.4437558093
2015-06-02,169.66,170.45,168.43,169.65,2571762,965711820,0.7128725191,0.4393692985
2015-06-01,170.21,171.04,169.03,170.18,2985479,968283582,0.7161699745,0.4446630093
2015-05-29,171.35,171.35,169.65,169.65,4091431,965298103,0.7128725191,0.4385177041
2015-05-28,171.45,171.84,170.66,171.71,1731372,969389534,0.7256890437,0.4469394991
2015-05-27,171.16,172.48,170.49,172,2764378,971120906,0.7274933118,0.4505033525
2015-05-26,172.11,172.12,169.13,170.13,3848738,968356528,0.7158588938,0.4448131612
2015-05-22,173.04,173.39,172.19,172.22,2849692,972205266,0.7288620668,0.4527353974
2015-05-21,173.32,174.14,173.035,173.34,2295590,975054958,0.7358302744,0.4586011989
2015-05-20,173.33,174.44,172.46,173.76,2300693,977350548,0.7384433522,0.4633264377
2015-05-19,172.97,173.75,171.93,173.48,2523002,975049855,0.7367013003,0.4585906949
2015-05-18,173.44,173.49,172.3,173.06,1970630,972526853,0.7340882225,0.4533973516
2015-05-15,173.91,174.41,172.6,173.26,2916115,974497483,0.7353325453,0.4574536932
2015-05-14,173.5,174.4,173.22,174.05,2438669,977413598,0.7402476202,0.4634562197
2015-05-13,171.24,172.74,170.75,172.28,2457521,974974929,0.7292353637,0.4584364673
2015-05-12,170.55,171.4899,168.84,170.55,2961739,972517408,0.7184719716,0.45337791
2015-05-11,172.65,172.99,170.86,171.12,2661030,975479147,0.7220182915,0.4594743489
2015-05-08,172.94,173.33,172.24,172.68,3092599,978140177,0.7317240092,0.4649518088
2015-05-07,169.63,171.98,169.04,170.99,2472627,975047578,0.7212094817,0.4585860079
2015-05-06,172.9,174.05,168.86,170.05,3610900,972574951,0.7153611647,0.4534963564
2015-05-05,173.51,174.23,171.96,173.08,3593465,976185851,0.7342126548,0.4609290272
2015-05-04,174.47,176.3,173.7,173.97,4023850,979779316,0.7397498911,0.4683258099
2015-05-01,173.2,174,172.42,173.67,3312052,975755466,0.737883407,0.4600431234
2015-04-30,173.77,174.28,170.3,171.29,5062613,972443414,0.7230759659,0.4532256009
2015-04-29,173.4,175.1303,172.8,174.4,4517190,977506027,0.7424251851,0.4636464754
2015-04-28,170.83,174.69,170.02,173.92,5816308,972988837,0.7394388104,0.4543482987
2015-04-27,170.89,171.49,170.3,170.73,3166588,967172529,0.7195918621,0.4423760196
2015-04-24,170.23,170.85,168.74,169.78,3888439,964005941,0.7136813289,0.4358579199
2015-04-23,165.23,171.91,165.14,170.24,8230392,967894380,0.7165432713,0.4438618765
2015-04-22,164.39,166,162.89,165.36,4024674,959663988,0.6861817956,0.4269204507
2015-04-21,166.07,167.38,164.05,164.26,9683592,955639314,0.6793380203,0.4186360682
2015-04-20,162.1,166.64,161.9,166.16,9609204,965322906,0.6911590867,0.4385687585
2015-04-17,161.75,161.86,160.03,160.67,4308880,955713702,0.6570024264,0.4187891883
2015-04-16,163.31,163.98,162.54,163.13,3136947,960022582,0.6723075966,0.42765858
2015-04-15,162.63,164.96,162.5,164.13,3498756,963159529,0.6785292105,0.4341156668
2015-04-14,162.42,162.7352,160.79,162.3,2719287,959660773,0.6671436571,0.426913833
2015-04-13,162.37,164,162.36,162.38,3868911,962380060,0.6676413862,0.432511209
2015-04-10,162.34,163.33,161.25,162.86,2515603,966248971,0.6706277608,0.4404749693
2015-04-09,161.7,162.47,160.72,162.34,2263490,963733368,0.6673925216,0.435296856
2015-04-08,161.72,163.55,161.01,161.85,2524323,961469878,0.6643439308,0.4306376918
2015-04-07,161.67,163.84,161.62,162.07,3147966,963994201,0.6657126859,0.4358337543
2015-04-06,159.69,162.8,158.702,162.04,3465681,960846235,0.6655260375,0.4293539861
2015-04-02,159.52,162.54,158.89,160.45,4671578,957380554,0.6556336714,0.4222202338
2015-04-01,160.23,160.62,158.39,159.18,3700791,952708976,0.6477322217,0.4126042651
2015-03-31,161.08,162.33,160.4,160.5,4255158,956409767,0.6559447521,0.4202219674
2015-03-30,161.31,163.6,161.25,162.67,4138018,960664925,0.6694456542,0.4289807779
2015-03-27,160.79,160.9,159.23,160.4,3477826,956526907,0.6553225907,0.4204630882
2015-03-26,159.27,161.25,158.91,160.59,4396024,960004733,0.6565046973,0.4276218397
2015-03-25,163.08,163.08,159.2,159.2,5428730,955608709,0.647856654,0.4185730709
2015-03-24,164.79,164.89,162.9,163,4336706,961037439,0.6714987868,0.4297475601
2015-03-23,162.77,165.35,162.73,164.63,5929927,965374145,0.6816400174,0.4386742288
2015-03-20,160.95,163,160.35,162.88,9006417,959444218,0.6707521931,0.4264680765
2015-03-19,159.7,160.92,158.81,159.81,3878559,950437801,0.6516518385,0.4079292821
2015-03-18,156.85,160.7,155.8,159.81,5738466,950437801,0.6516518385,0.4079292821
2015-03-17,156.2,157.29,155.37,156.96,3311792,944699335,0.6339202389,0.3961172328
2015-03-16,155.05,157.09,154.8,157.08,3749638,948011127,0.6346668326,0.4029342202
2015-03-13,157.46,157.52,153.4,154.28,6063970,944261489,0.6172463137,0.3952159713
2015-03-12,156.27,158.72,156.27,157.98,4567346,950325459,0.6402662851,0.4076980375
2015-03-11,158.57,159.14,155.935,156.8,5709290,945758113,0.6329247807,0.3982966197
2015-03-10,159.6,160.23,157.81,157.81,4600968,951467403,0.6392086107,0.4100486132
2015-03-09,158.2,161.15,158.2,160.77,5193874,956068371,0.6576245878,0.4195192384
2015-03-06,160.19,161.44,158.06,158.5,4540174,950874497,0.6435015243,0.4088281764
2015-03-05,159.86,161.5,159.703,161.18,3791660,955414671,0.6601754495,0.4181736634
2015-03-04,160.54,160.56,158.72,159.42,3633335,951623011,0.6492254091,0.4103689165
2015-03-03,160.27,161.75,160,161.03,3234068,955256346,0.6592422074,0.4178477674
2015-03-02,161.68,161.89,159.8101,160.48,5917812,952022278,0.6558203198,0.411190767
2015-02-27,161.05,162.29,160.16,161.94,4410037,957940090,0.6649038761,0.4233719818
2015-02-26,163.74,164.14,159.77,160.87,7110571,953530053,0.6582467492,0.4142943687
2015-02-25,164.94,164.96,162.58,162.81,4004559,960640624,0.6703166801,0.4289307567
2015-02-24,162.49,164.99,161.51,164.83,4701626,964645183,0.6828843402,0.4371737346
2015-02-23,164.23,164.4,162.5,162.91,2714434,959943557,0.6709388415,0.4274959151
2015-02-20,163.64,164.34,162.09,163.65,3352781,962657991,0.6755428358,0.4330833017
2015-02-19,162.05,164.49,161.44,163.89,3504269,966010772,0.6770360231,0.4399846608
2015-02-18,161.86,162.47,160.64,162.19,4358252,962506503,0.6664592795,0.4327714791
2015-02-17,159.75,161.41,159.73,160.96,2893590,958148251,0.6588066945,0.4238004601
2015-02-13,158.78,160.8,158.64,160.4,3706919,955254661,0.6553225907,0.417844299
2015-02-12,158.72,159.5,158.09,158.52,3333063,951547742,0.6436259566,0.4102139829
2015-02-11,157.76,159.09,157.17,158.2,3626658,948214679,0.6416350401,0.4033532113
2015-02-10,156.74,158.56,155.08,158.56,4440614,951841337,0.6438748211,0.4108183183
2015-02-09,156,157.5,155.4,155.75,3057502,947400723,0.6263920861,0.4016777656
2015-02-06,157.34,158.08,156.23,156.72,3256440,950458225,0.6324270516,0.4079713228
2015-02-05,157.29,158.59,157.1501,157.91,5253628,953714665,0.6398307721,0.4146743737
2015-02-04,157.21,158.71,156.7,156.96,3678339,948461037,0.6339202389,0.4038603142
2015-02-03,154.75,158.6,154.75,158.47,5539406,952139376,0.6433148759,0.4114318013
2015-02-02,154,154.66,151.51,154.66,4712017,946599970,0.619610527,0.4000294968
2015-01-30,153.91,155.24,153.04,153.31,6563447,941887953,0.6112113482,0.3903302886
2015-01-29,151.38,155.58,149.52,155.48,8320622,948451400,0.6247122504,0.4038404774
2015-01-28,154,154.53,151.55,151.55,4495633,940130778,0.6002613078,0.3867133223
2015-01-27,154.94,155.09,152.59,153.67,5659568,944626411,0.6134511292,0.3959671261
2015-01-26,158.26,159.46,155.77,156.36,7888037,950285979,0.6301872706,0.4076167719
2015-01-23,155.03,157.6,154.89,155.87,4834447,942397942,0.6271386798,0.3913800491
2015-01-22,151.94,155.72,151.76,155.39,6119523,937563495,0.6241523051,0.3814288311
2015-01-21,153.03,154.5,151.07,152.09,11896012,931443972,0.6036209793,0.3688324147
2015-01-20,156.7,157.33,154.03,156.95,8380815,943339984,0.6338580228,0.3933191469
2015-01-16,153.82,157.63,153.82,157.14,5756041,951720799,0.6350401294,0.4105702031
2015-01-15,156.69,156.97,154.16,154.57,4251698,945964758,0.6190505817,0.3987219775
2015-01-14,154.86,156.49,153.74,155.8,4689740,950216456,0.6267031668,0.4074736659
2015-01-13,157.26,159.97,155.68,156.81,4386989,954906196,0.6329869968,0.4171270192
2015-01-12,159,159.25,155.76,156.44,4187588,950519207,0.6306849997,0.4080968481
2015-01-09,158.42,160.34,157.25,159.11,4472701,954706795,0.6472967088,0.4167165725
2015-01-08,156.24,159.044,155.55,158.42,4240585,950234094,0.6430037952,0.4075099719
2015-01-07,157.2,157.2,154.03,155.05,4701015,945993509,0.6220369564,0.3987811585
2015-01-06,159.67,159.96,155.17,156.07,6145670,950694524,0.6283830026,0.4084577203
2015-01-05,161.27,161.27,159.19,159.51,4880389,956840194,0.6497853543,0.4211079576
2015-01-02,161.31,163.31,161,162.06,5525341,961720583,0.6656504697,0.4311537426
2014-12-31,160.41,161.5,160.38,160.44,4011909,956195242,0.6555714552,0.4197803895
2014-12-30,160.02,160.82,159.79,160.05,2829904,952183333,0.6531450258,0.4115222824
2014-12-29,162,162.34,159.45,160.51,3331833,955013237,0.6560069682,0.4173473523
2014-12-26,162.27,163.09,162.01,162.34,1912310,958345070,0.6673925216,0.424205592
2014-12-24,162.88,162.99,161.61,161.82,1869977,956432760,0.6641572824,0.4202692961
2014-12-23,162.23,162.9,161.61,162.24,4044120,958302737,0.6667703602,0.4241184538
2014-12-22,158.33,161.91,158.33,161.44,4682509,954258617,0.6617930691,0.4157940437
2014-12-19,157.49,160.41,157.49,158.51,8864850,949576108,0.6435637404,0.4061555746
2014-12-18,153.58,157.68,153.3,157.68,7301971,940711258,0.6383998009,0.3879081814
2014-12-17,151.52,153.308,151.11,151.93,5139465,933409287,0.6026255211,0.3728778159
2014-12-16,152.03,154.89,150.5,151.41,6782173,928269822,0.5993902818,0.3622987494
2014-12-15,155.93,156.739,152.84,153.06,6500311,935051995,0.6096559448,0.3762591635
2014-12-12,160.25,160.5,155.33,155.38,8611249,941552306,0.624090089,0.3896393933
2014-12-11,160.82,162.93,160.52,161.07,3987625,950163555,0.659491072,0.4073647745
2014-12-10,163.01,163.33,160.03,160.51,4081714,946175930,0.6560069682,0.3991566536
2014-12-09,160.84,163.02,160.8,162.99,3865785,950257644,0.6714365706,0.4075584472
2014-12-08,163.29,163.29,161.54,161.86,2851383,946391859,0.664406147,0.3996011215
2014-12-05,163.61,164.5,162.91,163.27,3013500,949243242,0.6731786225,0.4054704037
2014-12-04,164.01,164.5,163.01,164.05,3862816,952256742,0.6780314814,0.4116733873
2014-12-03,162.47,164.52,162,164.52,6434994,956119558,0.6809556399,0.4196246016
2014-12-02,162.47,162.73,161.64,162.67,3465747,949684564,0.6694456542,0.4063788202
2014-12-01,161.64,163.315,161.35,161.54,4168384,946218817,0.6624152305,0.3992449321
2014-11-28,162.75,163.37,161.44,162.17,2405512,950387201,0.6663348473,0.4078251271
2014-11-26,161.93,162.1,161.01,161.95,3967223,947981689,0.6649660922,0.402873625
2014-11-25,162.65,163.5,161.56,161.76,4062378,944014466,0.6637839856,0.3947074995
2014-11-24,161.54,163.86,161.06,162.15,6618779,948076844,0.666210415,0.4030694919
2014-11-21,161.83,161.95,160.75,160.92,4076868,941458065,0.6585578299,0.3894454078
2014-11-20,160.95,161.5,159.8,160.64,4182746,937381197,0.656815778,0.3810535892
2014-11-19,162.05,162.1,160.96,161.43,3802175,941563943,0.661730853,0.3896633469
2014-11-18,164.73,164.75,161.89,161.89,5412495,945366118,0.6645927954,0.3974897379
2014-11-17,164.16,164.97,163.72,164.16,4798933,950778613,0.6787158589,0.408630809
2014-11-14,162.1,164.49,161.69,164.16,4976697,950778613,0.6787158589,0.408630809
2014-11-13,162,162.8,161.8,162.79,3239726,945801916,0.6701922479,0.3983867838
2014-11-12,162.28,163,161.76,161.92,3377798,942562190,0.6647794438,0.3917181369
2014-11-11,163.7,163.9,162.6,163.3,3535694,945939988,0.673365271,0.398670991
2014-11-10,161.9,164.47,161.61,163.49,4958236,949475682,0.6745473776,0.4059488579
2014-11-07,161.42,162.2069,160.85,162.07,3494803,944517446,0.6657126859,0.3957428328
2014-11-06,161.28,161.53,160.05,161.46,4067587,941022643,0.6619175014,0.3885491358
2014-11-05,163.13,163.54,161.56,161.82,4103003,945090230,0.6641572824,0.3969218504
2014-11-04,164.34,164.36,162.24,162.65,4246854,949193233,0.6693212219,0.4053674653
2014-11-03,164.25,164.54,163.375,164.36,4691074,953440087,0.6799601817,0.4141091828
2014-10-31,165.48,165.59,163.6165,164.4,5818375,958131161,0.6802090462,0.4237652821
2014-10-30,163.5,164.62,163.02,164.35,3895979,952312786,0.6798979655,0.4117887482
2014-10-29,164.33,164.615,162.76,163.46,4741689,948416807,0.6743607292,0.4037692712
2014-10-28,162,163.6,161.8,163.6,7896863,953158496,0.6752317551,0.4135295563
2014-10-27,162,162.91,161.81,161.87,4989213,945261633,0.6644683631,0.3972746661
2014-10-24,162.08,162.44,161.45,162.08,6652321,950250846,0.665774902,0.4075444542
2014-10-23,162.12,162.83,161.54,162.18,7599510,956903167,0.6663970634,0.4212375812
2014-10-22,162.41,165.41,161.1,161.79,11088493,949303657,0.663970634,0.4055947619
2014-10-21,166.4,166.68,161.68,163.23,20952120,960392150,0.672929758,0.4284192982
2014-10-20,166.845,170.331,166.69,169.1,23408902,981344270,0.7094506315,0.4715471087
2014-10-17,181.24,182.84,180.22,182.05,4354442,1004753172,0.7900205313,0.5197319554
2014-10-16,179.8,181.48,178.69,179.84,5578572,1000398730,0.7762707646,0.5107687789
2014-10-15,182.46,183.79,178.7488,181.75,6897656,1005977302,0.7881540472,0.5222517026
2014-10-14,184.89,185.72,183.59,183.8,3924974,1012874958,0.8009083556,0.5364498267
2014-10-13,185.49,186.65,183.42,183.52,3599924,1008949984,0.7991663037,0.5283706665
2014-10-10,185.86,187.74,185.1,185.93,5090177,1012549908,0.8141603932,0.5357807443
2014-10-09,189.12,189.5,186.09,186.42,2625509,1017640085,0.817208984,0.5462583566
2014-10-08,185.97,189.6,185.61,189.36,2985329,1020265594,0.8355005288,0.5516627001
2014-10-07,187.77,188.12,185.54,185.71,2994065,1017280265,0.8127916382,0.5455177037
2014-10-06,189.69,190.89,188.71,189.04,2100191,1020274330,0.8335096124,0.5516806823
2014-10-03,188.11,189.37,187.56,188.67,3071521,1018174139,0.8312076153,0.5473576525
2014-10-02,187.66,187.78,186.24,186.91,2283619,1015102618,0.8202575748,0.5410352385
2014-10-01,189.91,190.4,186.79,187.17,3723166,1017386237,0.8218751944,0.5457358363
2014-09-30,189.64,190.85,189.15,189.83,2929335,1021109403,0.8384246874,0.5533995952
2014-09-29,188.51,189.96,188.12,189.64,2344723,1018180068,0.8372425807,0.5473698567
2014-09-26,188.93,190.33,188.61,190.06,2494024,1020524791,0.8398556586,0.5521962308
2014-09-25,192.05,192.5,188.97,189.01,4114751,1018030767,0.833322964,0.5470625358
2014-09-24,191,192.45,189.88,192.31,3076722,1022145518,0.8538542898,0.5555323327
2014-09-23,192.75,193.07,191.52,191.62,3257449,1019068796,0.8495613762,0.549199213
2014-09-22,193.72,194.14,192.63,193.11,3266955,1022326245,0.8588315809,0.5559043409
2014-09-19,194.54,195,193.19,194,8852000,1025593200,0.8643688173,0.5626290359
2014-09-18,192.79,194.13,192.71,193.75,2963300,1016741200,0.8628134138,0.5444080931
2014-09-17,193.22,193.64,192.3,192.8,3210800,1013777900,0.8569028806,0.5383084411
2014-09-16,191.25,193.57,190.82,192.96,2561500,1016988700,0.8578983388,0.5449175467
2014-09-15,191.42,192.49,190.58,191.81,2456400,1014427200,0.8507434829,0.5396449592
2014-09-12,191.47,191.6,190.57,191.28,2901000,1011970800,0.8474460275,0.5345887094
2014-09-11,191.08,192.78,190.12,191.72,2298500,1014871800,0.8501835376,0.5405601231
2014-09-10,190.12,192.15,190.1,191.54,2764000,1012573300,0.8490636471,0.5358288944
2014-09-09,190.34,190.74,189.78,189.99,2390400,1009809300,0.8394201456,0.5301394812
2014-09-08,190.75,191.2,189.51,190.14,2524200,1012199700,0.8403533877,0.5350598768
2014-09-05,190.53,191.75,190.09,191.2,2260200,1014723900,0.8469482984,0.540255686
2014-09-04,191.69,192.69,190.06,190.68,2865000,1012463700,0.8437130592,0.5356032939
2014-09-03,192.39,192.95,191.86,191.95,1822800,1015328700,0.8516145088,0.5415006054
2014-09-02,192.68,192.97,190.93,191.56,2679700,1013505900,0.8491880794,0.5377485568
2014-08-29,192.28,192.75,191.14,192.3,2909400,1016185600,0.8537920737,0.543264447
2014-08-28,191.47,192.2986,190.66,192,1503600,1013276200,0.8519255895,0.5372757426
2014-08-27,193.03,194.133,191.56,192.25,2190200,1014779800,0.853480993,0.5403707505
2014-08-26,191.02,193.53,191.02,192.99,3160900,1016970000,0.8580849872,0.5448790547
2014-08-25,191.39,191.81,190.71,191.16,1723600,1013809100,0.8466994338,0.5383726632
2014-08-22,190.77,191.88,190.29,190.41,1940300,1012085500,0.8420332234,0.5348248077
2014-08-21,190.9,192.07,190.5,191.23,2496500,1014025800,0.8471349468,0.5388187181
2014-08-20,189.86,190.39,189.25,190.1,2177600,1011529300,0.8401045231,0.5336799265
2014-08-19,190.04,190.25,189.36,190.07,2040100,1009351700,0.8399178747,0.5291975581
2014-08-18,188.1,189.81,187.76,189.36,2420300,1007311600,0.8355005288,0.5249982195
2014-08-15,187.85,188.88,186.79,187.38,2814800,1004891300,0.8231817333,0.5200162778
2014-08-14,187.57,188.17,186.93,187.88,1929500,1007706100,0.8262925403,0.5258102577
2014-08-13,188,188.48,187.37,187.95,1797000,1009635600,0.8267280533,0.5297819374
2014-08-12,187.45,188.69,186.81,187.34,1858600,1007838600,0.8229328688,0.5260829954
2014-08-11,187.81,188.36,186.28,187.47,2527200,1009697200,0.8237416786,0.5299087347
2014-08-08,184.4,186.67,183.58,186.63,2781500,1007170000,0.8185155229,0.5247067503
2014-08-07,186.64,186.68,183.58,184.3,2708600,1004388500,0.8040191626,0.5189813151
2014-08-06,185.36,186.88,184.44,185.97,3847000,1007097100,0.8144092578,0.524556693
2014-08-05,188.75,189.196,186.44,187.1,3307900,1010944100,0.8214396815,0.5324753517
2014-08-04,189.35,189.95,188.6,189.64,2125900,1014252000,0.8372425807,0.5392843278
2014-08-01,190.5,191.5,188.86,189.15,5181100,1012126100,0.8341939899,0.5349083786
2014-07-31,192.84,194.29,191.54,191.67,4207500,1017307200,0.8498724569,0.5455731466
2014-07-30,195.2,195.99,192.9,194,3943800,1021514700,0.8643688173,0.5542338579
2014-07-29,195.3,195.89,194.54,194.57,3264100,1025458500,0.8679151372,0.5623517696
2014-07-28,194.3,196.4,193.65,195.78,3242400,1028722600,0.87544329,0.5690705878
2014-07-25,195.3,195.9,193.7901,194.4,3376400,1025480200,0.8668574628,0.5623964368
2014-07-24,193.95,195.62,193.75,195.24,3612700,1028856600,0.8720836185,0.5693464132
2014-07-23,194.11,194.9,193.57,193.63,3584200,1025243900,0.8620668201,0.5619100373
2014-07-22,191.59,194.72,191.56,194.09,4853000,1028828100,0.8649287625,0.5692877489
2014-07-21,191.3,191.7,189.25,190.85,4154400,1023975100,0.8447707335,0.5592983414
2014-07-18,191.96,193.44,190,192.5,8166400,1028129500,0.8550363964,0.5678497517
2014-07-17,192.36,195.95,192,192.49,8872300,1019963100,0.8549741803,0.551040047
2014-07-16,192.24,193.36,190.76,192.36,7812600,1011090800,0.8541653705,0.5327773188
2014-07-15,189.54,190.08,188.21,188.49,4864700,1003278200,0.8300877248,0.5166958753
2014-07-14,188.55,190.44,188.53,189.86,4501100,1008142900,0.8386113358,0.5267093661
2014-07-11,187.73,188.35,186.705,188,2402500,1003641800,0.827039134,0.517444309
2014-07-10,186.44,188.05,186.21,187.7,3177800,1001239300,0.8251726498,0.5124990068
2014-07-09,187.68,188.9,186.89,188.42,3309600,1004417100,0.8296522118,0.5190401853
2014-07-08,187.65,188.08,186.37,187.22,3135100,1001107500,0.8221862751,0.5122277099
2014-07-07,187.61,188.27,187.44,188.04,2958700,1004242600,0.8272879985,0.5186809948
2014-07-03,188.39,188.806,187.35,188.53,2422400,1007201300,0.8303365893,0.5247711781
2014-07-02,186.34,188.99,186.17,188.39,5093000,1004778900,0.8294655634,0.5197849138
2014-07-01,181.7,187.27,181.7,186.35,6643100,999685900,0.816773471,0.5093014907
2014-06-30,181.33,181.93,180.26,181.27,4223800,993042800,0.7851676725,0.4956273443
2014-06-27,179.77,182.46,179.66,181.71,4575500,997266600,0.7879051826,0.5043216075
2014-06-26,180.87,181.37,179.27,180.37,3258500,992691100,0.77956822,0.4949034055
2014-06-25,180.25,180.97,180.06,180.72,2762800,995949600,0.7817457849,0.5016106968
2014-06-24,181.5,183,180.65,180.88,3875400,998712400,0.7827412431,0.5072976399
2014-06-23,181.92,182.25,181,182.14,3231700,1002587800,0.7905804766,0.5152747571
2014-06-20,182.59,182.67,181.4,181.55,10686800,999356100,0.7869097244,0.5086226309
2014-06-19,184.12,184.47,182.356,182.82,3551100,1010042900,0.794811174,0.5306203231
2014-06-18,182.04,183.61,181.79,183.6,3931800,1013594000,0.7996640329,0.5379299017
2014-06-17,181.9,182.81,181.56,182.26,2460900,1009662200,0.7913270702,0.5298366908
2014-06-16,182.4,182.71,181.235,182.35,3556200,1012123100,0.7918870155,0.5349022034
